acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
1.0361328125;-0.139892578125;-0.177001953125;-2.9236641221374047;-1.0916030534351144;-0.9312977099236641
1.02734375;-0.137939453125;-0.167236328125;-2.5267175572519083;-0.7022900763358778;-1.1526717557251909
1.016357421875;-0.1455078125;-0.192138671875;-2.236641221374046;-0.4122137404580153;-1.251908396946565
1.033203125;-0.135986328125;-0.1767578125;-2.49618320610687;-0.5419847328244275;-1.2213740458015268
1.030029296875;-0.133056640625;-0.18212890625;-2.717557251908397;-0.40458015267175573;-1.1755725190839694
1.02099609375;-0.135986328125;-0.181884765625;-2.717557251908397;-0.19083969465648856;-1.381679389312977
1.019775390625;-0.1396484375;-0.1796875;-2.5877862595419847;0.183206106870229;-1.2748091603053435
1.031005859375;-0.129150390625;-0.171142578125;-2.7404580152671754;0.2900763358778626;-1.3053435114503817
1.0234375;-0.128662109375;-0.187255859375;-3.030534351145038;0.1297709923664122;-1.2442748091603053
1.01904296875;-0.1337890625;-0.17578125;-3.145038167938931;0.1450381679389313;-1.3587786259541985
1.02685546875;-0.130859375;-0.175048828125;-2.984732824427481;0.1450381679389313;-1.3358778625954197
1.035400390625;-0.1337890625;-0.18310546875;-2.801526717557252;0.3053435114503817;-1.4122137404580153
1.024169921875;-0.13818359375;-0.17431640625;-2.6106870229007635;0.5267175572519084;-1.4732824427480915
1.016845703125;-0.13134765625;-0.182373046875;-2.7022900763358777;0.5572519083969466;-1.4198473282442747
1.02685546875;-0.131103515625;-0.188720703125;-2.931297709923664;0.3435114503816794;-1.4198473282442747
1.02294921875;-0.131591796875;-0.18310546875;-3.1603053435114505;0.21374045801526717;-1.183206106870229
1.01025390625;-0.137939453125;-0.191162109375;-3.2900763358778624;0.16030534351145037;-1.2366412213740459
1.019775390625;-0.147216796875;-0.1865234375;-2.8244274809160306;0.03816793893129771;-1.183206106870229
1.02392578125;-0.13818359375;-0.19384765625;-2.687022900763359;-0.13740458015267176;-0.9770992366412213
1.0224609375;-0.140869140625;-0.181884765625;-2.6946564885496183;-0.35877862595419846;-0.9389312977099237
1.014404296875;-0.145751953125;-0.18212890625;-2.50381679389313;-0.3893129770992366;-0.8320610687022901
1.028076171875;-0.13427734375;-0.18359375;-2.5267175572519083;-0.4351145038167939;-0.8091603053435115
1.03271484375;-0.13525390625;-0.184326171875;-2.9083969465648853;-0.35877862595419846;-0.7480916030534351
1.01025390625;-0.142578125;-0.18701171875;-2.4885496183206106;-0.6412213740458015;-0.816793893129771
1.00927734375;-0.13525390625;-0.19091796875;-2.1297709923664123;-1.0;-0.7404580152671756
1.01953125;-0.140869140625;-0.196044921875;-1.8244274809160306;-1.16793893129771;-0.6030534351145038
1.01611328125;-0.138671875;-0.18896484375;-1.8702290076335877;-1.549618320610687;-0.3511450381679389
1.019775390625;-0.13525390625;-0.1845703125;-2.1374045801526718;-1.5801526717557253;-0.4198473282442748
1.034912109375;-0.1376953125;-0.185546875;-2.2442748091603053;-1.7251908396946565;-0.2748091603053435
1.03076171875;-0.12744140625;-0.181640625;-2.282442748091603;-1.4427480916030535;-0.35877862595419846
1.0205078125;-0.135009765625;-0.185791015625;-2.1068702290076335;-1.099236641221374;-0.4122137404580153
1.0244140625;-0.134521484375;-0.1953125;-2.1755725190839694;-1.549618320610687;-0.5419847328244275
1.03955078125;-0.128662109375;-0.1796875;-2.877862595419847;-1.6564885496183206;-0.2366412213740458
1.017822265625;-0.135986328125;-0.185302734375;-2.7099236641221376;-1.8549618320610688;-0.3435114503816794
1.005126953125;-0.1337890625;-0.1962890625;-2.6030534351145036;-1.6106870229007633;-0.20610687022900764
1.0166015625;-0.13525390625;-0.1943359375;-2.519083969465649;-1.7328244274809161;-0.2824427480916031
1.020751953125;-0.1328125;-0.184326171875;-2.5801526717557253;-2.0229007633587788;-0.13740458015267176
1.01904296875;-0.139892578125;-0.1875;-2.5267175572519083;-1.7633587786259541;0.022900763358778626
1.022216796875;-0.138916015625;-0.18994140625;-2.5419847328244276;-2.1374045801526718;-0.007633587786259542
1.0361328125;-0.133056640625;-0.1904296875;-2.564885496183206;-2.0381679389312977;-0.08396946564885496
1.0302734375;-0.13525390625;-0.198486328125;-2.5343511450381677;-2.282442748091603;0.10687022900763359
1.01708984375;-0.13916015625;-0.19384765625;-2.404580152671756;-2.282442748091603;0.0
1.0185546875;-0.136474609375;-0.188232421875;-2.198473282442748;-2.1908396946564888;-0.5190839694656488
1.0185546875;-0.137939453125;-0.19970703125;-2.1755725190839694;-2.068702290076336;-0.5190839694656488
1.009521484375;-0.140380859375;-0.190673828125;-1.8931297709923665;-2.0916030534351147;-0.6335877862595419
